SI/GCP_SI,GCP Applied Technologies Inc (GCP)
SI/NCT_SI,Newcastle Investment Corp (NCT)
SI/PBT_SI,Permian Basin Royalty Trust Units Ben. Int. (PBT)
SI/FR_SI,First Industrial Realty Trust Inc. (FR)
SI/STAY_SI,Extended Stay America Inc Paired Shs Comprised 1 Com 1 Cl B (STAY)
SI/INFY_SI,Infosys Ltd. ADR (Sponsored) Repstg 1 Equity Sh (INFY)
SI/MHNA_SI,Maiden Holdings North American Ltd. 8.25% Pfd Accd Invs Nts 2041 (MHNA)
SI/PAI_SI,Western Asset Income Fund Common (PAI)
SI/THO_SI,Thor Industries Inc. (THO)
SI/HII_SI,Huntington Ingalls Industries Inc. (HII)
SI/PHI_SI,Philippine Long Distance Telephone Co. ADR (Sponsored) (PHI)
SI/FMK_SI,First Trust Mega Cap AlphaDEX Fund Short Interest
SI/FYX_SI,First Trust Smal Cap Core AlphaDEX Fund Short Interest
SI/IIF_SI,Morgan Stanley India Investment Fund Inc. (IIF)
SI/NHA_SI,Nuveen Municipal 2021 Target Term Fund Com (NHA)
SI/NGL_SI,NGL Energy Partners LP Com Unit Repstg Ltd Partner Int (NGL)
SI/HYB_SI,New America High Income Fund Inc. (HYB)
SI/SQM_SI,Sociedad Quimica y Minera de Chile S.A. (Chile) ADR (Sponsored) repr Cl B shs (SQM)
SI/EOS_SI,Eaton Vance Enhanced Equity Income Fund II (EOS)
SI/EVGBC_SI,Eaton Vance NextShares Trust Short Interest
SI/SNHN_SI,Senior Housing Properties Trust Sr Nt (SNHN)
SI/HD_SI,Home Depot Inc (HD)
SI/HTGY_SI,Hercules Capital Inc 7.000% Sr Note 09/30/2019 (HTGY)
SI/AEK_SI,AEGON N.V. Non cum Sub Nts (AEK)
SI/DV_SI,DeVry Education Group Inc (DV)
SI/THG_SI,Hanover Insurance Group Inc (THG)
SI/ALR_SI,Alere (ALR)
SI/FNY_SI,First Trust Mid Cap Growth AlphaDEX Fund Short Interest
SI/NMT_SI,Nuveen Massachusetts Premium Income Municipal Fund (NMT)
SI/HGG_SI,HHGregg Inc. (HGG)
SI/JSML_SI,Janus Smal Cap Growth Alpha ETF Short Interest
SI/CPA_SI,Copa Holdings S.A. (CPA)
SI/DDAY_SI,DraftDay Fantasy Sports Inc. (DDAY)
SI/FNTCU_SI,FinTech Acquisition Corp (New) Unit 1 Com & 1 Wt Exp 2019 (FNTCU)
SI/BKU_SI,BankUnited Inc. (BKU)
SI/JRJR_SI,JRjr33 Inc (JRJR)
SI/AROC_SI,Archrock Inc (AROC)
SI/DLTH_SI,Duluth Holdings Inc. Short Interest
SI/AGLE_SI,"Aeglea BioTherapeutics, Inc. Short Interest"
SI/ENZL_SI,iShares MSCI New Zealand Caped ETF Short Interest
SI/UNT_SI,Unit Corp. (UNT)
SI/FWM_SI,Fairway Group Holdings Corp. Short Interest
SI/RIGP_SI,Transocean Partners LLC Com Unit Repstg Ltd Liability Co Ins (RIGP)
SI/NNI_SI,Nelnet Inc (NNI)
SI/BBD_SI,Banco Bradesco S.A. ADR Sponsored Repstg Pfd Shs New 2004 (BBD)
SI/FVC_SI,First Trust Dorsey Wright Dynamic Focus 5 ETF Short Interest
SI/ASR_SI,Grupo Aeroportuario del Sureste S.A. de C.V. ADS Series B (ASR)
SI/TFG_SI,Fixed Income Trust Goldman Sachs Subordinated Notes Series 2011-1 Callable CTF Cl A 10/01/2037 (TFG)
SI/JSYNU_SI,Jensyn Acquistion Corp. Short Interest
SI/USAC_SI,USA Compression Partners LP Com Unit Ltd Partner Ints (USAC)
SI/GEF_SI,Greif Inc (GEF)
SI/TISI_SI,Team Inc. (TISI)
SI/CPT_SI,Camden Property Trust (CPT)
SI/BKS_SI,Barnes & Noble Inc (BKS)
SI/CUBS_SI,Customers Bancorp Inc 6.375% Sr Nt 07/31/2018 (CUBS)
SI/MORE_SI,Monogram Residential Trust Inc (MORE)
SI/GYB_SI,Cabco Series 2004-101 Trust Goldman Sachs Cap I Callable Ctf Fltg Rate (GYB)
SI/ERF_SI,Enerplus Corp (ERF)
SI/STON_SI,StoneMor Partners L P (STON)
SI/JTA_SI,Nuveen Tax-Advantaged Total Return Strategy Fund (JTA)
SI/DTF_SI,DTF Tax-Free Income Common (DTF)
SI/CXW_SI,Corrections Corporation of America (CXW)
SI/NKX_SI,Nuveen California AMT-Free Municipal Income Fund (NKX)
SI/LPI_SI,Laredo Petroleum Holdings Inc (LPI)
SI/ABE_SI,Aberdeen Emerging Markets Smaller Company Opportunities Fund Inc. (ABE)
SI/STI_SI,Suntrust Banks Inc. (STI)
SI/AG_SI,First Majestic Silver Corp (AG)
SI/QPACW_SI,Quinpario Acquisition Corp. 2 Short Interest
SI/RQI_SI,Cohen & Steers Quality Income Realty Fund Inc. (RQI)
SI/UHT_SI,Universal Health Rlty. Inc. Tr (UHT)
SI/FGBI_SI,"First Guaranty Bancshares, Inc. Short Interest"
SI/RMR_SI,The RMR Group Inc. Short Interest
SI/PGRE_SI,Paramount Group Inc (PGRE)
SI/CNCO_SI,Cencosud SA ADR (Sponsored) (CNCO)
SI/EAGLU_SI,Double Eagle Acquisition Corp. Short Interest
SI/VLP_SI,Valero Energy Partners LP Com Unit Repstg Ltd Partner Ints (VLP)
SI/WSM_SI,Williams Sonoma Inc (WSM)
SI/CSRA_SI,CSRA Inc (CSRA)
SI/SSS_SI,Sovran Self Storage Inc (SSS)
SI/GSJ_SI,Goldman Sachs Group Inc. 6.50% Nt 11/01/2061 (GSJ)
SI/CCZ_SI,Comcast Holdings Corp 2.0% Exch Sub Deb 10/15/2029 (CCZ)
SI/JE_SI,Just Energy Group Inc. (JE)
SI/FOF_SI,Cohen & Steers Closed-End Opportunity Fund (FOF)
SI/DK_SI,Delek US Holdings Inc (DK)
SI/PAC_SI,Grupo Aeroportuario del Pacifico S.A.B de C.V. ADR Sponsored Repstg 10 Ser B Shs (PAC)
SI/CAPL_SI,CrossAmerica Partners LP Unit Ltd Partnership Int (CAPL)
SI/FCPT_SI,Four Corners Property Trust Inc (FCPT)
SI/CHE_SI,Chemed Corp (CHE)
SI/SUN_SI,Sunoco LP Com Unit Repstg Ltd Partnership Int (SUN)
SI/ATHM_SI,Autohome Inc ADR Repstg Cl A (Sponsored) (ATHM)
SI/BT_SI,BT Group Plc ADR (Sponsored) (BT)
SI/VSCP_SI,"VirtualScopics, Inc. Short Interest"
SI/MSD_SI,Morgan Stanley Emerging Markets Debt Fund Inc. (MSD)
SI/MFCB_SI,MFC Bancorp (MFCB)
SI/LGF_SI,Lions Gate Entertainment Corp. (LGF)
SI/WGL_SI,WGL Holdings Inc (WGL)
SI/CIB_SI,BanColombia S.A. ADR (Sponsored) repr 4 pref shs (CIB)
SI/GMZ_SI,Goldman Sachs MLP Income Opportunities Fund Com Shs (GMZ)
SI/LUX_SI,Luxottica Group S.P.A. (Italy) ADR (Sponsored) (LUX)
SI/FNV_SI,Franco-Nevada Corp (FNV)
SI/KFI_SI,KKR Financial Holdings LLC Sr Nt (KFI)
SI/REXR_SI,Rexford Industrial Realty Inc (REXR)
SI/GEQ_SI,Guggenheim Equal Weight Enhanced Equity Income Fund (GEQ)
SI/GRSHW_SI,Gores Holdings Inc. Warrants (GRSHW)
SI/VYGR_SI,"Voyager Therapeutics, Inc. Short Interest"
SI/CU_SI,First Trust ISE Global Copper Index Fund Short Interest
SI/MBI_SI,MBIA Inc. (MBI)
SI/DAC_SI,Danaos (DAC)
SI/BDC_SI,Belden Inc (BDC)
SI/BAM_SI,Brookfield Asset Management Inc (BAM)
SI/MXF_SI,The Mexico Fund Inc. (MXF)
SI/NHS_SI,Neuberger Berman High Yield Stra Fd (NHS)
SI/CNO_SI,CNO Financial Group Inc (CNO)
SI/CAE_SI,CAE Inc. (CAE)
SI/TDE_SI,Telephone & Data Systems Inc. Sr Nt 11/15/2059 (TDE)
SI/BRFS_SI,BRF S.A. ADR (Sponsored) (BRFS)
SI/GME_SI,GameStop Corp (GME)
SI/DPZ_SI,Dominos Pizza Inc. (DPZ)
SI/SMFG_SI,Sumitomo Mitsui Financial Group Inc Tokyo ADR (Sponsored) (SMFG)
SI/YGE_SI,Yingli Green Energy Holding Co Ltd ADR (YGE)
SI/IPG_SI,Interpublic Group of Companies Inc. (IPG)
SI/HIL_SI,Hill International (HIL)
SI/ERC_SI,Wells Fargo Advantage Multi-Sec Inc FD (ERC)
SI/CKP_SI,Checkpoint Systems Inc (CKP)
SI/AAN_SI,Aaron's Inc. (AAN)
SI/BUI_SI,BlackRock Utility & Infrastructure Trust (BUI)
SI/BCO_SI,The Brinks Company (BCO)
SI/HTZ_SI,Hertz Global Holdings (HTZ)
SI/COG_SI,Cabot Oil & Gas Corp. (COG)
SI/IAG_SI,IAMGOLD Corp. (IAG)
SI/PFH_SI,CABCO Trust For JC Penney 7.625% Tr Ctf due 03/01/2097 (PFH)
SI/CGA_SI,China Green Agriculture Inc (CGA)
SI/SMP_SI,Standard Motor Products (SMP)
SI/CIO_SI,City Office REIT Inc (CIO)
SI/SOL_SI,ReneSola Ltd. ADS (SOL)
SI/UPL_SI,Ultra Petroleum Corp. (UPL)
SI/IBP_SI,Installed Building Products Inc (IBP)
SI/LBF_SI,DWS Global High Income Fund Inc. (LBF)
SI/KNOP_SI,KNOT Offshore Partners LP Com Units Repstg Partnership Ltd Int (KNOP)
SI/JTD_SI,Nuveen Tax-Advantaged Dividend Growth Fund (JTD)
SI/LC_SI,LendingClub Corp (LC)
SI/MVC_SI,MVC Capital Inc (MVC)
SI/NE_SI,Noble Corp plc (NE)
SI/PWE_SI,Penn West Petroleum Ltd (PWE)
SI/BDCV_SI,"BDCA Venture, Inc. Short Interest"
SI/CHOP_SI,China Gerui Advanced Materials Group Limited Short Interest
SI/LND_SI,Brasilagro Cia Brasileira De Propriedades Agricolas ADR (LND)
SI/NTLS_SI,NTELOS Holdings Corp. Short Interest
SI/OGEN_SI,Oragenics Inc. (OGEN)
SI/AFW_SI,American Financial Group Inc Sr Nt (AFW)
SI/MSN_SI,Emerson Radio Corp. (MSN)
SI/IGC_SI,India Globalization Capital (IGC)
SI/STCK_SI,"Stock Building Supply Holdings, Inc. Short Interest"
SI/CRMD_SI,CorMedix Inc. (CRMD)
SI/SYRG_SI,Synergy Resources Corp (SYRG)
SI/BLE_SI,BlackRock Municipal Income Trust II (BLE)
SI/APT_SI,Alpha Pro Tech Ltd. (APT)
SI/ELLO_SI,Ellomay Capital Ltd (ELLO)
SI/AR_SI,Antero Resources Corp (AR)
SI/CO_SI,China Cord Blood Corp. (CO)
SI/XPL_SI,Solitario Exploration & Royalty Corp (XPL)
SI/AFT_SI,Apollo Senior Floating Rate Fund Inc. (AFT)
SI/CWT_SI,California Water Service Group (DE) (CWT)
SI/ENX_SI,Eaton Vance New York Municipal Bond Fund (ENX)
SI/PBM_SI,Pacific Booker Minerals Inc. (PBM)
SI/NEN_SI,New England Realty Associates L.P. Depositary Rcpt (NEN)
SI/HRT_SI,Arrhythmia Research Technology Inc. (HRT)
SI/ISL_SI,Aberdeen Israel Fund Inc. (ISL)
SI/AIRI_SI,Air Industries Group (AIRI)
SI/MCZ_SI,Mad Catz Interactive Inc (MCZ)
SI/ACY_SI,Aerocentury Corp. (ACY)
SI/ERB_SI,ERBA Diagnostics (ERB)
SI/AMPE_SI,Ampio Pharmaceuticals Inc (AMPE)
SI/BZM_SI,BlackRock Maryland Municipal Bond Trust (BZM)
SI/EMJ_SI,Eaton Vance New Jersey Municipal Bond Fund (EMJ)
SI/NG_SI,NovaGold Resources Inc. (NG)
SI/CANF_SI,Can-Fite Biopharma Ltd. (ADS) (CANF)
SI/CPHI_SI,China Pharma Holdings (CPHI)
SI/CKX_SI,CKX Lands Inc (CKX)
SI/EIO_SI,Eaton Vance Ohio Municipal Bond Fund (EIO)
SI/MHH_SI,Mastech Holdings (MHH)
SI/LNG_SI,Cheniere Energy Inc. (LNG)
SI/AHC_SI,A.H. Belo Corp (AHC)
SI/GLQ_SI,Clough Global Equity Fund (GLQ)
SI/EVM_SI,Eaton Vance California Municipal Bond Fund (EVM)
SI/TPI_SI,Tianyin Pharmaceutical (TPI)
SI/ARDC_SI,Ares Dynamic Credit Allocation (ARDC)
SI/EIA_SI,Eaton Vance California Municipal Bond Fund II (EIA)
SI/BLL_SI,Ball Corp (BLL)
SI/GRC_SI,Gorman-Rupp Co. (GRC)
SI/EVBN_SI,Evans Bancorp Inc. (EVBN)
SI/XRA_SI,Exeter Resource Corp. (XRA)
SI/GMO_SI,General Moly (GMO)
SI/MSTX_SI,Mast Therapeutics (MSTX)
SI/NAVB_SI,Navidea Biopharmaceuticals (NAVB)
SI/HIVE_SI,Aerohive Networks Inc (HIVE)
SI/BUD_SI,Anheuser-Busch Inbev SA ADR (Sponsored) (BUD)
SI/GIG_SI,GigPeak Inc (GIG)
SI/SAND_SI,Sandstorm Gold Ltd. (SAND)
SI/IEC_SI,IEC Electronics (IEC)
SI/BNJ_SI,BlackRock New Jersey Municipal Income Trust (BNJ)
SI/LIQT_SI,LIQTECH INTERNATIONAL INC (LIQT)
SI/VISI_SI,VOLT INFORMATION SCIENCES (VISI)
SI/BNK_SI,C1 Financial Inc. (BNK)
SI/MVG_SI,MAG Silver Corp. (MVG)
SI/UWN_SI,Nevada Gold & Casinos Ltd. (UWN)
SI/AIF_SI,Apollo Credit Fund Inc (AIF)
SI/BHLB_SI,Berkshire Hills Bancorp Inc. (BHLB)
SI/NBH_SI,Neuberger Berman Intermediate Muni Fund (NBH)
SI/RWC_SI,RELM Wireless Corp. (RWC)
SI/AMP_SI,Ameriprise Financial Inc (AMP)
SI/ORM_SI,Owens Realty Mortgage Inc (ORM)
SI/TIS_SI,Orchids Paper Products Co. (DE) (TIS)
SI/TGB_SI,Taseko Mines (TGB)
SI/AGN_SI,Allergan Inc. (AGN)
SI/GLU_SI,Gabelli Global Utility & Income Trust (GLU)
SI/KMX_SI,CarMax Inc. (KMX)
SI/AVP_SI,Avon Products Inc. (AVP)
SI/TXMD_SI,Therapeuticsmd (TXMD)
SI/AKP_SI,Alliance California Municipal Income Fund Inc. (AKP)
SI/TRXC_SI,TransEnterix Inc (TRXC)
SI/AVT_SI,Avnet Inc (AVT)
SI/ABT_SI,Abbott Laboratories (ABT)
SI/AAP_SI,Advance Auto Parts Inc (AAP)
SI/AEB_SI,AEGON N.V. 5.29964% Perp Cap Secs Fltg Rate (AEB)
SI/BFZ_SI,BlackRock California Municipal Income Trust (BFZ)
SI/BNY_SI,BlackRock New York Municipal Income Trust (BNY)
SI/CAH_SI,Cardinal Health Inc. (CAH)
SI/BCE_SI,BCE Inc. (BCE)
SI/NIE_SI,AllianzGI Equity & Conv Inc Common (NIE)
SI/AGI_SI,Alamos Gold Inc (New) (AGI)
SI/AWK_SI,American Water Works Co Inc. (AWK)
SI/ALLE_SI,Allegion Plc (ALLE)
SI/LNT_SI,Alliant Energy Corp (LNT)
SI/ABEV_SI,Ambev SA ADR (Sponsored) (ABEV)
SI/BMO_SI,Bank of Montreal (BMO)
SI/ASH_SI,Ashland Inc (ASH)
SI/ACH_SI,Aluminum Corporation of China ADS (ACH)
SI/BH_SI,Biglari Holdings (BH)
SI/FCB_SI,FCB Financial Holdings Inc (FCB)
SI/DE_SI,Deere & Co. (DE)
SI/APC_SI,Anadarko Petroleum Corp (APC)
SI/ARW_SI,Arrow Electronics Inc. (ARW)
SI/AHL_SI,Aspen Insurance Holdings Ltd (AHL)
SI/BCRH_SI,Blue Capital Reinsurance Holdings Ltd (BCRH)
SI/AVH_SI,Avianca Holdings SA ADR (Sponsored) Repstg Pfd Shs (AVH)
SI/AXTA_SI,Axalta Coating Systems Ltd (AXTA)
SI/BSAC_SI,Banco Santander Chile ADR (Sponsored) (BSAC)
SI/BDN_SI,Brandywine Realty Trust (BDN)
SI/BBT_SI,BB&T Corp. (BBT)
SI/BNS_SI,Bank of Nova Scotia (BNS)
SI/BXE_SI,Bellatrix Exploration Ltd (BXE)
SI/BHP_SI,BHP Billiton Ltd. ADR (Sponsored) (BHP)
SI/BITA_SI,Bitauto Holdings (BITA)
SI/BHK_SI,BlackRock Core Bond Trust (BHK)
SI/CBL_SI,CBL & Associates Properties Inc. (CBL)
SI/BGB_SI,Blackstone / GSO Strategic Credit Fund (BGB)
SI/MVT_SI,BlackRock MuniVest Fund II Common (MVT)
SI/MIY_SI,BlackRock MuniYield MI Quality Common (MIY)
SI/BSE_SI,BlackRock NY Muni Inc Qty Common (BSE)
SI/BA_SI,The Boeing Co. (BA)
SI/BEP_SI,Brookfield Renewable Energy Partners LP Units (BEP)
SI/CRL_SI,Charles River Laboratories International Inc. (CRL)
SI/BPL_SI,Buckeye Partners L.P. Units LP Int. (BPL)
SI/CMS_SI,CMS Energy Corp (CMS)
SI/CSH_SI,Cash America International Inc. (CSH)
SI/CHU_SI,China Unicom (Hong Kong) Ltd ADR (Sponsored) (CHU)
SI/CPN_SI,Calpine (CPN)
SI/CPB_SI,Campbell Soup Co. (CPB)
SI/CP_SI,Canadian Pacific Railway Ltd (CP)
SI/COH_SI,Coach Inc. (COH)
SI/CTR_SI,Clearbridge Energy MLP Total Return Fund Inc (CTR)
SI/CSLT_SI,Castlight Health Inc (CSLT)
SI/CIT_SI,CIT Group Inc. (CIT)
SI/CTT_SI,Catchmark Timber Trust Inc (CTT)
SI/CBZ_SI,CBIZ (CBZ)
SI/CVO_SI,Cenveo (CVO)
SI/CLDT_SI,Chatham Lodging Trust (CLDT)
SI/CVX_SI,Chevron Corporation (CVX)
SI/DL_SI,China Distance Education Holdings Ltd ADR (Sponsored) (DL)
SI/CCO_SI,Clear Channel Outdoor Holdings Inc (CCO)
SI/CVE_SI,Cenovus Energy Inc. (CVE)
SI/CHH_SI,Choice Hotels International Inc. (CHH)
SI/CBK_SI,Christopher & Banks Corp. (CBK)
SI/INB_SI,Cohen & Steers Global Income Builder Inc. (INB)
SI/CVB_SI,Corporate Backed Trust Certificates 7.75% Kinder Morgan Deb Bkd Ser 2002-6 3/1/2098 (CVB)
SI/NPD_SI,China Nepstar Chain Drugstore Ltd ADR (Sponsored) (NPD)
SI/CBR_SI,Ciber Inc. (CBR)
SI/NDRO_SI,Enduro Royalty Trust Tr Unit (NDRO)
SI/CFG_SI,Citizens Financial Group Inc (New) (CFG)
SI/COO_SI,Cooper Companies Inc. (COO)
SI/CVEO_SI,Civeo Corp (CVEO)
SI/COP_SI,ConocoPhillips (COP)
SI/CBA_SI,ClearBridge American Energy MLP Fund Inc (CBA)
SI/CRK_SI,Comstock Resources Inc. (CRK)
SI/CUBE_SI,CubeSmart (CUBE)
SI/DLR_SI,Digital Realty Trust Inc. (DLR)
SI/CLGX_SI,CoreLogic (CLGX)
SI/LDP_SI,Cohen & Steers Limited Duration Preferred & Income Fund Inc Com (LDP)
SI/CVT_SI,Cvent (CVT)
SI/EARN_SI,Ellington Residential Mortgaging Real Estate Investment Trust (EARN)
SI/CCV_SI,Comcast Corp 5.00% Nts 12/15/2061 (CCV)
SI/CMU_SI,MFS High Yield Municipal Trust (CMU)
SI/EEQ_SI,Enbridge Energy Management LLC Unit Ltd Liability (EEQ)
SI/ISP_SI,ING Groep N.V. 6.2% Perpetual Debt Secs (ISP)
SI/FGP_SI,Ferrellgas Partners L.P. (United States) Units LP Int. (FGP)
SI/DG_SI,Dollar General Corp (DG)
SI/CMC_SI,Commercial Metals Co. (CMC)
SI/CVG_SI,Convergys Corp. (CVG)
SI/CLR_SI,Continental Resources Inc. (CLR)
SI/GDV_SI,Gabelli Dividend & Income Trust (GDV)
SI/DFP_SI,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc (DFP)
SI/CVA_SI,Covanta Holding Corp (CVA)
SI/ENBL_SI,Enable Midstream Partners L.P. (ENBL)
SI/CCI_SI,Crown Castle International Corp (New) (CCI)
SI/LZB_SI,La-Z-Boy Inc. (LZB)
SI/CSS_SI,CSS Industries Inc. (CSS)
SI/CVRR_SI,CVR Refining LP Com Unit Repstg Ltd Partner Int (CVRR)
SI/HTGC_SI,Hercules Capital Inc (HTGC)
SI/CELP_SI,Cypress Energy Partners LP Com Unit Repstg Ltd Partnership Int (CELP)
SI/FHY_SI,First Trust Strategic High Income Fund Ii (FHY)
SI/LCI_SI,Lannett Co. Inc. (LCI)
SI/DPG_SI,Duff & Phelps Global Utility Income Fund Inc (DPG)
SI/ENV_SI,Envestnet (ENV)
SI/DRI_SI,Darden Restaurants Inc. (United States) (DRI)
SI/EXP_SI,Eagle Materials Inc (EXP)
SI/DECK_SI,Deckers Outdoor Corp. (DECK)
SI/DLPH_SI,Delphi Automotive Plc (DLPH)
SI/FLR_SI,Fluor Corp. (FLR)
SI/ETJ_SI,Eaton Vance Risk-Managed Diversified Equity Income Fund (ETJ)
SI/DKS_SI,Dick's Sporting Goods Inc (DKS)
SI/DM_SI,Dominion Midstream Partners LP Com Unit Repstg Ltd Partnership Int (DM)
SI/ETV_SI,Eaton Vance T/M Buy-Write Opps Fund (ETV)
SI/RDY_SI,Dr. Reddys Laboratories Ltd. ADS (RDY)
SI/HCI_SI,HCI Group Inc (HCI)
SI/GZT_SI,Gazit-Globe Ltd (GZT)
SI/ETX_SI,Etrion Corp (ETX)
SI/ENB_SI,Enbridge Inc (ENB)
SI/EFF_SI,Eaton Vance Floating-Rate Income Plus Fund (EFF)
SI/EQS_SI,Equus Total Return (EQS)
SI/ECR_SI,Eclipse Resources Corp (ECR)
SI/LNC_SI,Lincoln National Corp. (LNC)
SI/EMQ_SI,Entergy Mississippi Inc 6% Ser 1st Mtg Bds 11/01/2032 (EMQ)
SI/BGC_SI,General Cable Corp. (DE) (BGC)
SI/ETP_SI,Energy Transfer Partners LP Unit Ltd Partnership Int (ETP)
SI/FAM_SI,First Trust Aberdeen Global Opportunity Income Fund (FAM)
SI/EMR_SI,Emerson Electric Co. (EMR)
SI/E_SI,ENI S.p.A. ADR (Sponsored) (E)
SI/GS_SI,The Goldman Sachs Group Inc. (GS)
SI/IBA_SI,Industrias Bachoco S.A.B. de C.V. ADS (IBA)
SI/FLO_SI,Flowers Foods Inc. (FLO)
SI/EVHC_SI,Envision Healthcare (EVHC)
SI/FLC_SI,Flaherty & Crumrine Total Retu (FLC)
SI/EPR_SI,EPR Properties (EPR)
SI/FMSA_SI,Fairmount Santrol Holdings Inc (FMSA)
SI/MFC_SI,Manulife Financial Corp. (MFC)
SI/ERA_SI,ERA Group Inc. (ERA)
SI/GB_SI,Greatbatch Inc (GB)
SI/EEA_SI,European Equity Fund (EEA)
SI/MDC_SI,M.D.C. Holdings Inc. (MDC)
SI/NAZ_SI,Nuveen AZ Premium Income Muni Fund (NAZ)
SI/FN_SI,Fabrinet (FN)
SI/GTT_SI,GTT Communications Inc (GTT)
SI/HLF_SI,Herbalife (HLF)
SI/FSIC_SI,FS Investment Corp (FSIC)
SI/FET_SI,Forum Energy Technologies (FET)
SI/HF_SI,HFF Inc (HF)
SI/GCV_SI,Gabelli Convertible & Income Common (GCV)
SI/GTY_SI,Getty Realty Corp. (GTY)
SI/HIW_SI,Highwoods Properties Inc. (HIW)
SI/IVC_SI,Invacare Corp (IVC)
SI/GTN_SI,Gray Television Inc. (GTN)
SI/HST_SI,Host Hotels & Resorts Inc (HST)
SI/NNA_SI,Navios Maritime Acquisition Corp (NNA)
SI/MFO_SI,MFA Financial Inc. Sr Nt (MFO)
SI/IRM_SI,Iron Mountain (IRM)
SI/PRO_SI,Pros Holdings Inc. (PRO)
SI/HON_SI,Honeywell International Inc (HON)
SI/PEO_SI,Petroleum & Resources Corp. (PEO)
SI/IMN_SI,Imation Corp. (IMN)
SI/XON_SI,Intrexon (XON)
SI/JCI_SI,Johnson Controls Inc (JCI)
SI/IL_SI,IntraLinks Holdings (IL)
SI/KNL_SI,Knoll Inc (KNL)
SI/LFL_SI,LATAM Airlines Group S.A. ADS (LFL)
SI/ISG_SI,ING Groep N.V. 6.125% ING Perpetual Debt Securities (ISG)
SI/IFF_SI,Int'l. Flavors & Fragrances (IFF)
SI/IBM_SI,International Business Machines Corp (IBM)
SI/IVR_SI,Invesco Mortgage Capital Inc. (IVR)
SI/IIM_SI,Invesco Value Muni Income Common (IIM)
SI/KRC_SI,Kilroy Realty Corp. (KRC)
SI/HPS_SI,John Hancock Preferred Income Fund III (HPS)
SI/MCR_SI,MFS Charter Income Trust (MCR)
SI/KAMN_SI,Kaman Corp. (KAMN)
SI/MPX_SI,Marine Products Corp. (MPX)
SI/KR_SI,Kroger Co (The) (KR)
SI/KBH_SI,KB HOME (KBH)
SI/MCD_SI,McDonald's Corp (MCD)
SI/KND_SI,Kindred Healthcare Inc (KND)
SI/WEC_SI,WEC Energy Group Inc (WEC)
SI/MXL_SI,MaxLinear (MXL)
SI/LH_SI,Laboratory Corp. of America Holdings (LH)
SI/KEYS_SI,Keysight Technologies Inc (KEYS)
SI/FSD_SI,First Trust High Inc Long/Shrt (FSD)
SI/IRL_SI,New Ireland Fund Common (IRL)
SI/LTC_SI,LTC Properties Inc. (LTC)
SI/SID_SI,Companhia Siderurgica Nacional ADS (SID)
SI/KIO_SI,KKR Income Opportunities Fund (KIO)
SI/MDT_SI,Medtronic PLC (MDT)
SI/KNX_SI,Knight Transportation Inc. (KNX)
SI/JMLP_SI,Nuveen All Capital Energy MLP Opportunities Fund Com (JMLP)
SI/KEP_SI,Korea Electric Power Corp ADR (Sponsored) (KEP)
SI/LADR_SI,Ladder Capital Corp (LADR)
SI/NCS_SI,NCI Building Systems Inc. (NCS)
SI/LYV_SI,Live Nation Entertainment (LYV)
SI/NS_SI,NuStar Energy LP (NS)
SI/SDR_SI,SandRidge Mississippian Trust II Share Beneficial Interest (SDR)
SI/SCQ_SI,Stellus Capital Investment Corp 6.500% Nts 04/30/2019 (SCQ)
SI/LYG_SI,Lloyds Banking Group Plc ADR (Sponsored) (LYG)
SI/NRT_SI,North European Oil Royalty Tr. (NRT)
SI/NAC_SI,Nuveen California Dividend Advantage Municipal Fund (NAC)
SI/MCC_SI,Medley Capital Corp (MCC)
SI/MMC_SI,Marsh & McLennan Companies Inc. (MMC)
SI/MSP_SI,Madison Strategic Sector Premium Fund (MSP)
SI/SNR_SI,New Senior Investment Group Inc (SNR)
SI/MTW_SI,Manitowoc Company Inc (The) (MTW)
SI/NRK_SI,Nuveen NY AMT-Free Muni Income Fund (NRK)
SI/SAP_SI,SAP SE ADR (Sponsored) (SAP)
SI/RAX_SI,Rackspace Hosting (RAX)
SI/NOC_SI,Northrop Grumman Corp (NOC)
SI/MTG_SI,MGIC Investment Corp. (MTG)
SI/RCL_SI,Royal Caribbean Cruises Ltd. (RCL)
SI/TU_SI,TELUS Corp. (TU)
SI/MSL_SI,MidSouth Bancorp Inc. (MSL)
SI/PKE_SI,Park Electrochemical Corp. (PKE)
SI/POR_SI,Portland General Electric Co. (POR)
SI/MOS_SI,Mosaic Company (The) (MOS)
SI/MOD_SI,Modine Manufacturing Co. (MOD)
SI/NSM_SI,Nationstar Mortgage Holdings Inc (NSM)
SI/MBLY_SI,Mobileye NV Amsterdam (MBLY)
SI/NM_SI,Navios Maritime Holdings Inc (NM)
SI/MWR_SI,Morgan Stanley Capital Trust III 8.03% Cap Secs 3/01/2033 (MWR)
SI/PG_SI,Procter & Gamble Co. (PG)
SI/PAGP_SI,Plains GP Holdings L.P (PAGP)
SI/MWG_SI,Morgan Stanley Capital Trust IV 6.25% Cap. Secs. (MWG)
SI/NBR_SI,Nabors Industries Ltd. (NBR)
SI/NTZ_SI,Natuzzi S.p.A. ADS (NTZ)
SI/NPF_SI,Nuveen Premier Municipal Income Fund Inc. (NPF)
SI/NHI_SI,National Health Investors Inc. (NHI)
SI/CTV_SI,Qwest Corp 6.875% Nt 10/01/2054 (CTV)
